symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2016-11-16 00:00:00+00:00,109.99,110.23,106.6,106.7,58840522,104.3369792084,104.5646442235,101.1212108702,101.2160712932,58840522,0.0,1.0
AAPL,2016-11-17 00:00:00+00:00,109.95,110.35,108.83,109.81,27632003,104.2990350392,104.6784767311,103.2365983021,104.1662304471,27632003,0.0,1.0
AAPL,2016-11-18 00:00:00+00:00,110.06,110.54,109.66,109.72,28428917,104.4033815045,104.8587115347,104.0239398127,104.0808560664,28428917,0.0,1.0
AAPL,2016-11-21 00:00:00+00:00,111.73,111.99,110.01,110.12,29264571,105.9875505678,106.2341876675,104.355951293,104.4602977583,29264571,0.0,1.0
AAPL,2016-11-22 00:00:00+00:00,111.8,112.42,111.4,111.95,25965534,106.0539528639,106.6420874862,105.6745111721,106.1962434983,25965534,0.0,1.0
AAPL,2016-11-23 00:00:00+00:00,111.23,111.51,110.33,111.36,27426394,105.5132484531,105.7788576373,104.6595046465,105.6365670029,27426394,0.0,1.0
AAPL,2016-11-25 00:00:00+00:00,111.79,111.87,110.95,111.13,11475922,106.0444668216,106.12035516,105.2476392688,105.4183880301,11475922,0.0,1.0
AAPL,2016-11-28 00:00:00+00:00,111.57,112.465,111.39,111.43,27193983,105.8357738911,106.6847746766,105.6650251298,105.702969299,27193983,0.0,1.0
AAPL,2016-11-29 00:00:00+00:00,111.46,112.03,110.07,110.78,28528750,105.7314274259,106.2721318367,104.4128675468,105.0863765498,28528750,0.0,1.0
AAPL,2016-11-30 00:00:00+00:00,110.52,112.2,110.27,111.56,36162258,104.8397394501,106.4333945557,104.6025883927,105.8262878488,36162258,0.0,1.0
AAPL,2016-12-01 00:00:00+00:00,109.49,110.94,109.03,110.365,37086862,103.8626770936,105.2381532265,103.4263191481,104.6927057945,37086862,0.0,1.0
AAPL,2016-12-02 00:00:00+00:00,109.9,110.09,108.85,109.17,26527997,104.2516048278,104.4318396314,103.2555703867,103.5591237402,26527997,0.0,1.0
AAPL,2016-12-05 00:00:00+00:00,109.11,110.03,108.25,110.0,34324540,103.5022074864,104.3749233776,102.686407849,104.3464652507,34324540,0.0,1.0
AAPL,2016-12-06 00:00:00+00:00,109.95,110.36,109.19,109.5,26195462,104.2990350392,104.6879627734,103.5780958248,103.8721631359,26195462,0.0,1.0
AAPL,2016-12-07 00:00:00+00:00,111.03,111.19,109.16,109.26,29998719,105.3235276072,105.4753042839,103.5496376979,103.6444981209,29998719,0.0,1.0
AAPL,2016-12-08 00:00:00+00:00,112.12,112.43,110.6,110.86,27068316,106.3575062174,106.6515735285,104.9156277885,105.1622648881,27068316,0.0,1.0
AAPL,2016-12-09 00:00:00+00:00,113.95,114.7,112.31,112.31,34402627,108.0934519575,108.8049051296,106.537741021,106.537741021,34402627,0.0,1.0
AAPL,2016-12-12 00:00:00+00:00,113.3,115.0,112.49,113.29,26374377,107.4768592082,109.0894863985,106.7084897823,107.4673731659,26374377,0.0,1.0
AAPL,2016-12-13 00:00:00+00:00,115.19,115.92,113.75,113.84,43733811,109.2697212021,109.9622022897,107.9037311115,107.9891054922,43733811,0.0,1.0
AAPL,2016-12-14 00:00:00+00:00,115.19,116.2,114.98,115.04,34031834,109.2697212021,110.2278114739,109.0705143139,109.1274305677,34031834,0.0,1.0
AAPL,2016-12-15 00:00:00+00:00,115.82,116.73,115.23,115.38,46524544,109.8673418667,110.7305717156,109.3076653713,109.4499560057,46524544,0.0,1.0
AAPL,2016-12-16 00:00:00+00:00,115.97,116.5,115.645,116.47,44351134,110.0096325011,110.5123927428,109.7013361265,110.4839346159,44351134,0.0,1.0
AAPL,2016-12-19 00:00:00+00:00,116.64,117.38,115.75,115.8,27779423,110.6451973349,111.3471644648,109.8009395706,109.8483697821,27779423,0.0,1.0
AAPL,2016-12-20 00:00:00+00:00,116.95,117.5,116.68,116.74,21424965,110.9392646461,111.4609969724,110.6831415041,110.7400577579,21424965,0.0,1.0
AAPL,2016-12-21 00:00:00+00:00,117.06,117.4,116.78,116.8,23783165,111.0436111114,111.3661365494,110.7780019271,110.7969740117,23783165,0.0,1.0
AAPL,2016-12-22 00:00:00+00:00,116.29,116.51,115.64,116.35,26085854,110.3131858546,110.5218787851,109.6965931054,110.3701021084,26085854,0.0,1.0
AAPL,2016-12-23 00:00:00+00:00,116.52,116.52,115.59,115.59,14249484,110.5313648274,110.5313648274,109.6491628939,109.6491628939,14249484,0.0,1.0
AAPL,2016-12-27 00:00:00+00:00,117.26,117.8,116.49,116.52,18296855,111.2333319573,111.7455782412,110.5029067005,110.5313648274,18296855,0.0,1.0
AAPL,2016-12-28 00:00:00+00:00,116.76,118.0166,116.2,117.52,20905892,110.7590298425,111.9510459173,110.2278114739,111.4799690569,20905892,0.0,1.0
AAPL,2016-12-29 00:00:00+00:00,116.73,117.1095,116.4,116.45,15039519,110.7305717156,111.0905670207,110.4175323199,110.4649625313,15039519,0.0,1.0
AAPL,2016-12-30 00:00:00+00:00,115.82,117.2,115.43,116.65,30586265,109.8673418667,111.1764157035,109.4973862172,110.6546833772,30586265,0.0,1.0
AAPL,2017-01-03 00:00:00+00:00,116.15,116.33,114.76,115.8,28781865,110.1803812625,110.3511300238,108.8618213834,109.8483697821,28781865,0.0,1.0
AAPL,2017-01-04 00:00:00+00:00,116.02,116.51,115.75,115.85,21118116,110.0570627126,110.5218787851,109.8009395706,109.8957999936,21118116,0.0,1.0
AAPL,2017-01-05 00:00:00+00:00,116.61,116.8642,115.81,115.92,22193587,110.6167392081,110.8578744032,109.8578558244,109.9622022897,22193587,0.0,1.0
AAPL,2017-01-06 00:00:00+00:00,117.91,118.16,116.47,116.78,31751900,111.8499247065,112.0870757639,110.4839346159,110.7780019271,31751900,0.0,1.0
AAPL,2017-01-09 00:00:00+00:00,118.99,119.43,117.94,117.95,33561948,112.8744172744,113.2918031354,111.8783828334,111.8878688757,33561948,0.0,1.0
AAPL,2017-01-10 00:00:00+00:00,119.11,119.38,118.3,118.77,24462051,112.9882497819,113.2443729239,112.219880356,112.6657243439,24462051,0.0,1.0
AAPL,2017-01-11 00:00:00+00:00,119.75,119.93,118.6,118.74,27588593,113.5953564889,113.7661052502,112.5044616249,112.637266217,27588593,0.0,1.0
AAPL,2017-01-12 00:00:00+00:00,119.25,119.3,118.21,118.895,27086220,113.1210543741,113.1684845856,112.1345059753,112.7842998726,27086220,0.0,1.0
AAPL,2017-01-13 00:00:00+00:00,119.04,119.62,118.81,119.11,26111948,112.9218474859,113.472037939,112.7036685131,112.9882497819,26111948,0.0,1.0
AAPL,2017-01-17 00:00:00+00:00,120.0,120.24,118.22,118.34,34439843,113.8325075462,114.0601725613,112.1439920176,112.2578245252,34439843,0.0,1.0
AAPL,2017-01-18 00:00:00+00:00,119.99,120.5,119.71,120.0,23712961,113.8230215039,114.306809661,113.5574123197,113.8325075462,23712961,0.0,1.0
AAPL,2017-01-19 00:00:00+00:00,119.78,120.09,119.37,119.4,25597291,113.6238146157,113.9178819269,113.2348868816,113.2633450085,25597291,0.0,1.0
AAPL,2017-01-20 00:00:00+00:00,120.0,120.45,119.7346,120.45,32597892,113.8325075462,114.2593794495,113.5807479837,114.2593794495,32597892,0.0,1.0
AAPL,2017-01-23 00:00:00+00:00,120.08,120.81,119.77,120.0,22050218,113.9083958846,114.6008769722,113.6143285734,113.8325075462,22050218,0.0,1.0
AAPL,2017-01-24 00:00:00+00:00,119.97,120.1,119.5,119.55,23211038,113.8040494194,113.9273679692,113.3582054315,113.4056356429,23211038,0.0,1.0
AAPL,2017-01-25 00:00:00+00:00,121.88,122.1,120.28,120.42,32586673,115.6158834978,115.8245764283,114.0981167305,114.2309213227,32586673,0.0,1.0
AAPL,2017-01-26 00:00:00+00:00,121.94,122.44,121.6,121.67,26337576,115.6727997516,116.1471018663,115.3502743135,115.4166766096,26337576,0.0,1.0
AAPL,2017-01-27 00:00:00+00:00,121.95,122.35,121.6,122.14,20562944,115.6822857939,116.0617274857,115.3502743135,115.8625205975,20562944,0.0,1.0
AAPL,2017-01-30 00:00:00+00:00,121.63,121.63,120.66,120.93,30377503,115.3787324404,115.3787324404,114.4585863377,114.7147094797,30377503,0.0,1.0
AAPL,2017-01-31 00:00:00+00:00,121.35,121.39,120.62,121.15,49200993,115.1131232561,115.1510674253,114.4206421686,114.9234024102,49200993,0.0,1.0
AAPL,2017-02-01 00:00:00+00:00,128.75,130.49,127.01,127.03,111985040,122.1327945548,123.7833659142,120.4822231954,120.50119528,111985040,0.0,1.0
AAPL,2017-02-02 00:00:00+00:00,128.53,129.39,127.78,127.975,33710411,121.9241016243,122.7399012617,121.2126484522,121.3976262769,33710411,0.0,1.0
AAPL,2017-02-03 00:00:00+00:00,129.08,129.19,128.16,128.31,24507301,122.4458339506,122.5501804158,121.5731180594,121.7154086938,24507301,0.0,1.0
AAPL,2017-02-06 00:00:00+00:00,130.29,130.5,128.9,129.13,26845924,123.5936450683,123.7928519565,122.2750851893,122.493264162,26845924,0.0,1.0
AAPL,2017-02-07 00:00:00+00:00,131.53,132.09,130.45,130.54,38183841,124.769914313,125.3011326815,123.7454217451,123.8307961257,38183841,0.0,1.0
AAPL,2017-02-08 00:00:00+00:00,132.04,132.22,131.22,131.35,23004072,125.25370247,125.4244512314,124.4758470018,124.5991655517,23004072,0.0,1.0
AAPL,2017-02-09 00:00:00+00:00,132.42,132.445,131.12,131.65,28349859,126.1548764881,126.1786936752,124.9163827603,125.4213071263,28349859,0.57,1.0
AAPL,2017-02-10 00:00:00+00:00,132.12,132.94,132.05,132.46,20065458,125.8690702432,126.6502739792,125.8023821194,126.1929839874,20065458,0.0,1.0
AAPL,2017-02-13 00:00:00+00:00,133.29,133.82,132.75,133.08,23035421,126.9837145983,127.4886389642,126.4692633575,126.7836502268,23035421,0.0,1.0
AAPL,2017-02-14 00:00:00+00:00,135.02,135.09,133.25,133.47,33226223,128.6318639437,128.6985520675,126.9456070989,127.1551983452,33226223,0.0,1.0
AAPL,2017-02-15 00:00:00+00:00,135.51,136.27,134.62,135.52,35623100,129.0986808103,129.8227232974,128.2507889505,129.1082076852,35623100,0.0,1.0
AAPL,2017-02-16 00:00:00+00:00,135.345,135.9,134.8398,135.67,22584555,128.9414873757,129.4702289287,128.4601896593,129.2511108076,22584555,0.0,1.0
AAPL,2017-02-17 00:00:00+00:00,135.72,135.83,135.1,135.1,22198197,129.2987451818,129.4035408049,128.7080789423,128.7080789423,22198197,0.0,1.0
AAPL,2017-02-21 00:00:00+00:00,136.7,136.75,135.98,136.23,24507156,130.232378915,130.2800132892,129.5464439273,129.784615798,24507156,0.0,1.0
AAPL,2017-02-22 00:00:00+00:00,137.11,137.12,136.11,136.43,20836932,130.622980783,130.6325076578,129.6702933001,129.9751532946,20836932,0.0,1.0
AAPL,2017-02-23 00:00:00+00:00,136.53,137.48,136.3,137.38,20788186,130.0704220429,130.9754751517,129.8513039218,130.8802064034,20788186,0.0,1.0
AAPL,2017-02-24 00:00:00+00:00,136.66,136.66,135.28,135.91,21776585,130.1942714157,130.1942714157,128.8795626893,129.4797558035,21776585,0.0,1.0
AAPL,2017-02-27 00:00:00+00:00,136.93,137.435,136.28,137.14,20257426,130.4514970361,130.932604215,129.8322501722,130.6515614075,20257426,0.0,1.0
AAPL,2017-02-28 00:00:00+00:00,136.99,137.435,136.7,137.08,23482860,130.5086582851,130.932604215,130.232378915,130.5944001585,23482860,0.0,1.0
AAPL,2017-03-01 00:00:00+00:00,139.79,140.15,137.595,137.89,36414585,133.1761832372,133.5191507311,131.0850342122,131.3660770197,36414585,0.0,1.0
AAPL,2017-03-02 00:00:00+00:00,138.96,140.2786,138.76,140.0,26210984,132.3854526264,133.6416663414,132.1949151298,133.3762476086,26210984,0.0,1.0
AAPL,2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121,133.1666563624,133.2142907365,132.0329582577,132.2139688795,21571121,0.0,1.0
AAPL,2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044,132.7474738699,133.1571294876,132.0385791139,132.771291057,21750044,0.0,1.0
AAPL,2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297,132.9189576168,133.357193859,132.2234957543,132.4807213747,17446297,0.0,1.0
AAPL,2017-03-08 00:00:00+00:00,139.0,139.8,138.82,138.95,18707236,132.4235601257,133.1857101121,132.2520763788,132.3759257516,18707236,0.0,1.0
AAPL,2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,132.1187001312,132.2234957543,130.565819534,132.1758613802,22155904,0.0,1.0
AAPL,2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,132.5569363733,132.7637648259,132.0805926319,132.6617319965,19612801,0.0,1.0
AAPL,2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,132.6140976223,132.8332157434,132.2520763788,132.2806570033,17421717,0.0,1.0
AAPL,2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,132.4140332509,133.0428069896,132.2711301285,132.7093663706,15309065,0.0,1.0
AAPL,2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,133.8144838508,134.0908584896,132.4473773128,132.8141619937,25691774,0.0,1.0
AAPL,2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,134.0336019719,134.3479888412,133.6239463542,134.0621825963,19231998,0.0,1.0
AAPL,2017-03-17 00:00:00+00:00,139.99,141.0,139.89,141.0,43884952,133.3667207338,134.3289350916,133.2714519855,134.3289350916,43884952,0.0,1.0
AAPL,2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,134.7671713337,134.805278833,133.5953657297,133.7573226018,21542038,0.0,1.0
AAPL,2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,133.2238176114,136.0437725608,133.1190219883,135.3864181976,39529912,0.0,1.0
AAPL,2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,134.7290638344,134.9005475813,133.1476026127,133.2285810488,25860165,0.0,1.0
AAPL,2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,134.2527200929,134.8856856566,133.9573869732,134.5766338371,20346301,0.0,1.0
AAPL,2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,133.9859675977,135.0339238289,133.7096882277,134.805278833,22395563,0.0,1.0
AAPL,2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,134.2146125936,134.5385263378,132.0615388822,132.7951082441,23575094,0.0,1.0
AAPL,2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,136.9964600437,137.2251050396,133.9669138481,134.2431932181,33374805,0.0,1.0
AAPL,2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,137.3013200383,137.653814407,136.4153206792,136.8821375458,29189955,0.0,1.0
AAPL,2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,137.1203094165,137.6633412818,136.7106537989,137.3680081621,21207252,0.0,1.0
AAPL,2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,136.8630837961,137.4442231607,136.2438369322,136.9202450451,19661651,0.0,1.0
AAPL,2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,136.9011912954,137.3013200383,136.2819444315,136.9107181703,19985714,0.0,1.0
AAPL,2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,137.9205669022,138.0348894001,136.3962669295,136.4724819281,19891354,0.0,1.0
AAPL,2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,137.20605129,138.5779212654,137.0059869186,137.3965887866,27717854,0.0,1.0
AAPL,2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,136.8630837961,137.6823950314,136.6630194247,137.4632769104,21149034,0.0,1.0
AAPL,2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,136.5582238016,137.3584812872,136.4915356778,136.9297719199,16658543,0.0,1.0
AAPL,2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,136.3962669295,137.0719128924,136.1390413091,136.8059225472,18933397,0.0,1.0
AAPL,2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,134.9291282058,136.5677506764,133.4334088576,136.1771488084,30379376,0.0,1.0
AAPL,2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,135.0910850779,135.4245256969,134.3384619664,134.9005475813,20350000,0.0,1.0
AAPL,2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,134.3765694657,135.643643818,134.3765694657,135.195880701,17822880,0.0,1.0
AAPL,2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,135.1196657024,135.1673000765,134.2050857188,134.7862250834,16582094,0.0,1.0
AAPL,2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,134.5194725881,135.3197300738,134.4337307147,134.7195369596,14697544,0.0,1.0
AAPL,2017-04-19 00:00:00+00:00,140.68,142.0,140.45,141.88,17328375,134.024075097,135.2816225745,133.804956976,135.1673000765,17328375,0.0,1.0
AAPL,2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,135.700805067,136.1580950588,134.4813650888,134.5385263378,23319562,0.0,1.0
AAPL,2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,135.5388481949,135.9294500629,135.138719452,135.700805067,17320928,0.0,1.0
AAPL,2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,136.8440300465,137.1393631662,136.4057938043,136.7106537989,17116599,0.0,1.0
AAPL,2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,137.6919219063,138.0444162749,137.0631481675,137.1012556669,18216472,0.0,1.0
AAPL,2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,136.8821375458,137.7586100301,136.5927110885,137.6347606573,19614287,0.0,1.0
AAPL,2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,136.9869331689,137.3394275376,136.5296431771,137.1131642604,13948980,0.0,1.0
AAPL,2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,136.8535569213,137.4728037852,136.4915356778,137.2727394138,20247187,0.0,1.0
AAPL,2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,139.6449312463,140.2355974857,138.1015775239,138.2349537715,32818760,0.0,1.0
AAPL,2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,140.5309306054,141.0834893455,139.8926299918,140.5595112299,39752670,0.0,1.0
AAPL,2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,140.1022212381,140.5118768557,137.4442231607,138.7017706382,45142806,0.0,1.0
AAPL,2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,139.5972968721,140.1784362367,138.9113618844,139.5877699973,23275690,0.0,1.0
AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,141.9123274556,141.9313812053,139.8164149932,139.8164149932,26787359,0.0,1.0
AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,145.7707117614,146.4280661246,141.9790155794,141.9790155794,48339210,0.0,1.0
AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,146.7043454947,147.5522373545,146.1898942539,146.5900229967,35942435,0.0,1.0
AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,146.0088836322,146.6567111205,144.9132930268,146.3613780008,25670456,0.0,1.0
AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,147.2664311096,147.3812214424,145.6976298948,145.8315519497,25596687,0.63,1.0
AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,149.3230912388,149.6291987929,147.9551731063,147.9838706895,32221756,0.0,1.0
AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,148.9404567961,149.8492135974,148.3186758269,149.2369984892,25700983,0.0,1.0
AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,148.7204419916,149.2848277945,148.0030024117,149.1700374617,19904679,0.0,1.0
AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,143.7270625152,147.8595144957,143.2105060177,146.9316259723,49482818,0.0,1.0
AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,145.9176446993,146.6829135846,144.568858289,144.7027803439,33159664,0.0,1.0
AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,146.4150694747,147.2951286928,146.0037374489,146.7211770288,26733798,0.0,1.0
AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,147.3046945539,147.8690803568,146.2715815587,147.3142604149,22340069,0.0,1.0
AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,147.1229431936,148.1751879109,146.6542160014,148.1751879109,19430358,0.0,1.0
AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,146.6829135846,147.4768800531,146.0420008932,147.1612066379,19118319,0.0,1.0
AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,147.1899042211,147.6490655522,146.3863718915,147.0559821662,19044463,0.0,1.0
AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,146.9411918334,147.5438410805,146.6542160014,147.3142604149,21632202,0.0,1.0
AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,146.9985869998,147.7255924408,146.6733477235,146.7594404731,20034934,0.0,1.0
AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,146.1280936428,147.4768800531,145.7645909223,147.2855628317,23162873,0.0,1.0
AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,146.5298598075,146.6733477235,145.6115371452,146.5202939465,16180143,0.0,1.0
AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,148.7013102695,148.7013102695,146.2524498366,146.9124942502,27285861,0.0,1.0
AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,147.2472993875,147.7447241629,146.7977039174,147.6394996912,24803858,0.0,1.0
AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,147.7447241629,149.0456812679,147.1038114715,147.2186018043,26249630,0.0,1.0
AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,148.624783381,149.208300906,147.7734217461,148.2899782437,20678772,0.0,1.0
AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,148.2612806605,148.7874030191,147.6968948576,148.5099930482,20771367,0.0,1.0
AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,142.5121981598,148.4525978818,139.6807032843,148.4525978818,64882700,0.0,1.0
AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,139.1067516204,139.7476643118,136.3230860502,139.4128591745,71563614,0.0,1.0
AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,140.2259573651,141.0486214168,138.8484733716,140.7712114459,33749154,0.0,1.0
AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,138.8580392327,141.0964507221,137.595345572,141.0964507221,31224203,0.0,1.0
AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,138.0258093199,138.207369363,136.0361102182,137.0979207965,31348832,0.0,1.0
AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,136.0935053846,138.2266924023,136.0265443572,137.5379504056,49180748,0.0,1.0
AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,139.9868108384,140.3694452811,137.4231600728,137.4231600728,31449132,0.0,1.0
AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,138.7145513167,140.4938014749,138.6475902892,140.4938014749,24572170,0.0,1.0
AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,139.5372153684,139.7278629794,138.331916874,139.202410231,21064679,0.0,1.0
AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,139.3076347028,140.3311818368,138.8196801298,139.4415567577,18673365,0.0,1.0
AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,139.9294156721,140.7712114459,138.8102099273,138.8293416495,25997976,0.0,1.0
AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,139.489386063,141.8425878852,139.0684881761,140.7807773069,25524661,0.0,1.0
AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,137.4901211002,139.8146253393,137.3848966285,138.7145513167,24423643,0.0,1.0
AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,139.4989519241,139.7667960339,136.9449626781,138.2171265413,21915939,0.0,1.0
AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,137.4422917949,138.8293416495,136.1030712457,138.4275754847,31116980,0.0,1.0
AAPL,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,137.7675310712,138.6667220114,137.5379504056,138.178863097,22328979,0.0,1.0
AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,137.2701062957,138.9919612876,136.8874718531,138.5901951228,14258300,0.0,1.0
AAPL,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,137.8344920986,138.5041023732,136.5275085012,137.451857656,20758795,0.0,1.0
AAPL,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,136.5335349937,137.2701062957,136.2274274395,136.8109449646,23374374,0.0,1.0
AAPL,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,137.9205848482,138.465838929,136.6961546318,136.6961546318,18505351,0.0,1.0
AAPL,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,138.762380622,139.6137422569,137.1457501019,137.8536238208,21030466,0.0,1.0
AAPL,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,139.2119760921,139.5180836462,138.1119020695,138.4467072068,18311156,0.0,1.0
AAPL,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,139.4128591745,139.8337570614,138.5327999564,139.5372153684,23617964,0.0,1.0
AAPL,2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,141.3547289709,142.0434709676,139.1258833425,139.1832785089,24922788,0.0,1.0
AAPL,2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,142.5695933262,142.8470032972,140.933831084,141.5460461922,19961788,0.0,1.0
AAPL,2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,143.0670181017,144.3488434845,142.1199978561,142.3591443828,23243713,0.0,1.0
AAPL,2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,143.5644428771,143.6122721824,142.2156564668,142.7226471033,17713795,0.0,1.0
AAPL,2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,144.4636338173,144.8462682599,143.4400866832,143.9470773197,20615419,0.0,1.0
AAPL,2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,143.8131552648,145.152375814,143.6696673488,144.9227951485,17053326,0.0,1.0
AAPL,2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,143.7461942374,143.9088138755,142.4165395492,143.4783501275,24671002,0.0,1.0
